account_id,snapshot_date,days_past_due,outstanding_balance
A005923,2025-06-30,0,4647.41
A005923,2025-07-31,0,4398.89
A005923,2025-08-31,0,4560.88
A005923,2025-09-30,0,4440.58
A005923,2025-10-31,0,5098.29
A005923,2025-11-30,0,4596.28
A005923,2025-12-31,0,3863.38
A005924,2024-11-30,0,10584.35
A005924,2024-12-31,0,9334.79
A005924,2025-01-31,0,9430.9
A005924,2025-02-28,0,10229.47
A005924,2025-03-31,0,9766.17
A005924,2025-04-30,0,10961.13
A005924,2025-05-31,0,10985.83
A005924,2025-06-30,0,10464.39
A005924,2025-07-31,0,10120.31
A005924,2025-08-31,30,10467.63
A005924,2025-09-30,0,9521.58
A005924,2025-10-31,0,8916.2
A005924,2025-11-30,0,10348.31
A005924,2025-12-31,0,10438.61
A005925,2024-01-31,0,4774.71
A005925,2024-02-29,0,5091.52
A005925,2024-03-31,0,5163.61
A005925,2024-04-30,0,4433.81
A005925,2024-05-31,0,4614.17
A005925,2024-06-30,0,4739.21
A005925,2024-07-31,0,4563.68
A005925,2024-08-31,0,4713.69
A005925,2024-09-30,0,5243.19
A005925,2024-10-31,0,4921.28
A005925,2024-11-30,0,5062.25
A005925,2024-12-31,0,5145.0
A005925,2025-01-31,0,4832.89
A005925,2025-02-28,0,4779.55
A005925,2025-03-31,0,4329.31
A005925,2025-04-30,0,4873.24
A005925,2025-05-31,0,4825.99
A005925,2025-06-30,0,5290.04
A005925,2025-07-31,0,4228.97
A005925,2025-08-31,0,4317.0
A005925,2025-09-30,0,4971.56
A005925,2025-10-31,0,5358.83
A005925,2025-11-30,0,4898.83
A005925,2025-12-31,0,4834.86
A005926,2024-07-31,0,21956.8
A005926,2024-08-31,0,20669.69
A005926,2024-09-30,0,22816.96
A005926,2024-10-31,0,21459.11
A005926,2024-11-30,0,21180.22
A005926,2024-12-31,0,23027.83
A005926,2025-01-31,0,22599.49
A005926,2025-02-28,0,21521.19
A005926,2025-03-31,0,22592.37
A005926,2025-04-30,0,19847.64
A005926,2025-05-31,0,23164.5
A005926,2025-06-30,0,22056.68
A005926,2025-07-31,0,21872.88
A005926,2025-08-31,0,22998.02
A005926,2025-09-30,0,21728.25
A005926,2025-10-31,0,22367.31
A005926,2025-11-30,0,21423.33
A005926,2025-12-31,0,23146.54
A005927,2024-01-31,0,1443.16
A005927,2024-02-29,0,1725.08
A005927,2024-03-31,0,1460.67
A005927,2024-04-30,0,1507.41
A005927,2024-05-31,0,1526.14
A005927,2024-06-30,0,1664.27
A005927,2024-07-31,0,1554.14
A005927,2024-08-31,0,1446.08
A005927,2024-09-30,0,1479.62
A005927,2024-10-31,0,1564.98
A005927,2024-11-30,0,1870.54
A005927,2024-12-31,0,1543.38
A005927,2025-01-31,0,1426.78
A005927,2025-02-28,0,1538.63
A005927,2025-03-31,0,1658.94
A005927,2025-04-30,0,1615.53
A005927,2025-05-31,0,1676.52
A005927,2025-06-30,0,1896.87
A005927,2025-07-31,0,1452.85
A005927,2025-08-31,0,1560.4
A005927,2025-09-30,0,1634.66
A005927,2025-10-31,0,1568.06
A005927,2025-11-30,0,1768.02
A005927,2025-12-31,0,1522.12
A005928,2024-10-31,0,903.56
A005928,2024-11-30,0,823.97
A005928,2024-12-31,0,825.88
A005928,2025-01-31,0,733.13
A005928,2025-02-28,0,774.97
A005928,2025-03-31,0,832.98
A005928,2025-04-30,0,705.97
A005928,2025-05-31,0,788.33
A005928,2025-06-30,0,744.32
A005928,2025-07-31,0,839.4
A005928,2025-08-31,0,804.49
A005928,2025-09-30,0,800.6
A005928,2025-10-31,0,886.58
A005928,2025-11-30,0,868.92
A005928,2025-12-31,0,835.2
A005929,2024-01-31,0,2286.7
A005929,2024-02-29,0,2592.28
A005929,2024-03-31,0,2554.74
A005929,2024-04-30,0,2678.38
A005929,2024-05-31,0,2718.67
A005929,2024-06-30,0,2497.42
A005929,2024-07-31,0,2997.79
A005929,2024-08-31,0,2734.42
A005929,2024-09-30,0,2497.46
A005929,2024-10-31,0,2346.4
A005929,2024-11-30,0,2673.4
A005929,2024-12-31,0,2663.84
A005929,2025-01-31,0,2726.66
A005929,2025-02-28,0,2219.25
A005929,2025-03-31,0,2511.91
A005929,2025-04-30,0,2402.55
A005929,2025-05-31,0,2455.09
A005929,2025-06-30,0,2612.91
A005929,2025-07-31,0,2370.07
A005929,2025-08-31,0,2612.66
A005929,2025-09-30,0,2708.66
A005929,2025-10-31,0,2476.88
A005929,2025-11-30,0,2501.46
A005929,2025-12-31,0,2610.76
A005930,2024-01-31,0,2970.08
A005930,2024-02-29,0,3035.94
A005930,2024-03-31,0,2477.21
A005930,2024-04-30,0,2830.93
A005930,2024-05-31,0,2275.22
A005930,2024-06-30,0,3042.56
A005930,2024-07-31,0,2861.59
A005930,2024-08-31,0,2920.79
A005930,2024-09-30,0,2986.19
A005930,2024-10-31,0,2752.17
A005930,2024-11-30,0,2599.92
A005930,2024-12-31,0,2861.99
A005930,2025-01-31,0,2871.25
A005930,2025-02-28,0,2894.59
A005930,2025-03-31,0,2517.49
A005930,2025-04-30,0,2480.45
A005930,2025-05-31,0,2620.22
A005930,2025-06-30,0,2968.36
A005930,2025-07-31,0,3103.75
A005930,2025-08-31,0,2741.78
A005930,2025-09-30,0,2332.82
A005930,2025-10-31,0,3200.27
A005930,2025-11-30,0,2889.96
A005930,2025-12-31,0,2784.46
A005931,2024-04-30,0,6496.13
A005931,2024-05-31,0,6000.02
A005931,2024-06-30,0,5900.91
A005931,2024-07-31,0,5509.13
A005931,2024-08-31,0,6098.9
A005931,2024-09-30,0,5530.34
A005931,2024-10-31,0,5223.33
A005931,2024-11-30,0,5692.01
A005931,2024-12-31,0,5605.25
A005931,2025-01-31,0,5939.22
A005931,2025-02-28,0,6233.07
A005931,2025-03-31,0,5109.9
A005931,2025-04-30,0,5143.23
A005931,2025-05-31,0,6399.25
A005931,2025-06-30,0,5916.03
A005931,2025-07-31,0,5970.7
A005931,2025-08-31,0,5732.12
A005931,2025-09-30,0,5909.03
A005931,2025-10-31,0,6751.53
A005931,2025-11-30,0,6075.75
A005931,2025-12-31,0,5770.69
A005932,2024-01-31,0,2895.7
A005932,2024-02-29,0,3292.03
A005932,2024-03-31,0,2525.18
A005932,2024-04-30,0,3247.13
A005932,2024-05-31,0,3170.25
A005932,2024-06-30,0,3212.45
A005932,2024-07-31,0,3001.15
A005932,2024-08-31,0,3674.03
A005932,2024-09-30,0,3271.06
A005932,2024-10-31,0,3054.48
A005932,2024-11-30,0,3125.83
A005932,2024-12-31,0,3273.98
A005932,2025-01-31,0,3004.41
A005932,2025-02-28,0,2887.13
A005932,2025-03-31,0,3459.1
A005932,2025-04-30,0,3150.6
A005932,2025-05-31,0,2889.76
A005932,2025-06-30,0,3209.97
A005932,2025-07-31,0,2843.25
A005932,2025-08-31,0,3184.25
A005932,2025-09-30,0,3343.63
A005932,2025-10-31,0,3535.26
A005932,2025-11-30,0,3277.47
A005932,2025-12-31,0,3068.61
A005933,2024-01-31,0,5958.45
A005933,2024-02-29,0,6273.75
A005933,2024-03-31,0,6505.52
A005933,2024-04-30,0,5896.78
A005933,2024-05-31,0,6290.43
A005933,2024-06-30,0,5882.89
A005933,2024-07-31,0,6596.71
A005933,2024-08-31,0,5706.96
A005933,2024-09-30,0,5764.92
A005933,2024-10-31,0,6062.71
A005933,2024-11-30,0,5999.71
A005933,2024-12-31,0,6419.44
A005933,2025-01-31,0,6078.04
A005933,2025-02-28,0,6386.26
A005933,2025-03-31,0,6889.23
A005933,2025-04-30,0,5424.16
A005933,2025-05-31,30,5430.91
A005933,2025-06-30,60,5977.03
A005933,2025-07-31,90,5711.79
A005933,2025-08-31,90,5683.56
A005933,2025-09-30,90,5139.82
A005933,2025-10-31,90,5572.78
A005933,2025-11-30,90,6109.45
A005933,2025-12-31,90,5711.25
A005934,2024-04-30,0,3461.81
A005934,2024-05-31,0,3280.55
A005934,2024-06-30,0,3215.19
A005934,2024-07-31,0,3659.7
A005934,2024-08-31,0,2974.37
A005934,2024-09-30,0,3354.13
A005934,2024-10-31,0,3452.97
A005934,2024-11-30,0,3139.96
A005934,2024-12-31,0,3177.23
A005934,2025-01-31,0,3562.08
A005934,2025-02-28,0,3027.73
A005934,2025-03-31,0,3430.3
A005934,2025-04-30,0,3459.88
A005934,2025-05-31,0,3740.2
A005934,2025-06-30,0,3198.06
A005934,2025-07-31,0,3425.65
A005934,2025-08-31,0,3503.76
A005934,2025-09-30,0,3728.77
A005934,2025-10-31,0,3014.59
A005934,2025-11-30,0,3395.56
A005934,2025-12-31,0,3117.11
A005935,2024-09-30,0,5511.33
A005935,2024-10-31,0,4975.66
A005935,2024-11-30,0,5446.59
A005935,2024-12-31,0,5361.03
A005935,2025-01-31,0,5238.22
A005935,2025-02-28,0,5582.35
A005935,2025-03-31,0,5574.69
A005935,2025-04-30,0,5430.12
A005935,2025-05-31,0,5115.52
A005935,2025-06-30,0,4660.71
A005935,2025-07-31,0,5092.83
A005935,2025-08-31,0,5581.41
A005935,2025-09-30,0,4851.71
A005935,2025-10-31,0,4848.55
A005935,2025-11-30,0,5250.86
A005935,2025-12-31,0,5043.49
A005936,2024-01-31,0,9384.41
A005936,2024-02-29,0,10540.79
A005936,2024-03-31,0,10877.83
A005936,2024-04-30,0,10341.98
A005936,2024-05-31,0,9492.57
A005936,2024-06-30,0,10825.59
A005936,2024-07-31,0,11660.29
A005936,2024-08-31,0,10293.45
A005936,2024-09-30,0,10695.63
A005936,2024-10-31,0,10673.38
A005936,2024-11-30,0,9732.54
A005936,2024-12-31,0,10707.51
A005936,2025-01-31,0,11007.09
A005936,2025-02-28,30,11240.39
A005936,2025-03-31,30,9909.32
A005936,2025-04-30,0,10645.56
A005936,2025-05-31,0,9569.98
A005936,2025-06-30,0,10728.09
A005936,2025-07-31,0,9285.88
A005936,2025-08-31,0,10528.12
A005936,2025-09-30,0,11396.66
A005936,2025-10-31,0,10552.27
A005936,2025-11-30,0,10953.44
A005936,2025-12-31,0,11585.89
A005937,2025-02-28,0,2333.36
A005937,2025-03-31,0,2208.59
A005937,2025-04-30,0,2400.95
A005937,2025-05-31,0,2267.42
A005937,2025-06-30,0,2411.34
A005937,2025-07-31,0,2242.14
A005937,2025-08-31,0,2234.01
A005937,2025-09-30,0,2200.68
A005937,2025-10-31,0,2252.48
A005937,2025-11-30,0,2300.1
A005937,2025-12-31,0,2029.92
A005938,2024-01-31,0,3572.1
A005938,2024-02-29,0,3225.44
A005938,2024-03-31,0,2872.28
A005938,2024-04-30,30,3461.74
A005938,2024-05-31,30,3109.85
A005938,2024-06-30,60,3175.92
A005938,2024-07-31,60,3297.66
A005938,2024-08-31,90,3295.05
A005938,2024-09-30,60,3139.0
A005938,2024-10-31,60,3151.94
A005938,2024-11-30,90,3214.11
A005938,2024-12-31,90,3343.33
A005938,2025-01-31,90,3503.24
A005938,2025-02-28,90,3209.96
A005938,2025-03-31,60,3349.85
A005938,2025-04-30,90,3337.48
A005938,2025-05-31,90,3080.14
A005938,2025-06-30,90,3473.04
A005938,2025-07-31,60,3358.93
A005938,2025-08-31,90,3146.82
A005938,2025-09-30,90,2872.5
A005938,2025-10-31,90,3295.16
A005938,2025-11-30,90,2846.14
A005938,2025-12-31,90,3106.4
A005939,2024-06-30,0,8155.28
A005939,2024-07-31,0,8640.68
A005939,2024-08-31,0,9562.48
A005939,2024-09-30,0,8114.01
A005939,2024-10-31,0,8360.04
A005939,2024-11-30,0,9098.79
A005939,2024-12-31,0,9001.89
A005939,2025-01-31,0,7590.29
A005939,2025-02-28,0,8967.61
A005939,2025-03-31,0,8134.58
A005939,2025-04-30,0,7358.89
A005939,2025-05-31,0,7857.82
A005939,2025-06-30,0,7976.64
A005939,2025-07-31,0,8456.76
A005939,2025-08-31,0,9006.24
A005939,2025-09-30,0,8286.28
A005939,2025-10-31,0,8557.06
A005939,2025-11-30,0,8217.73
A005939,2025-12-31,0,8663.27
A005940,2024-01-31,0,3674.05
A005940,2024-02-29,0,3644.01
A005940,2024-03-31,0,3625.18
A005940,2024-04-30,0,3583.56
A005940,2024-05-31,0,3559.62
A005940,2024-06-30,0,3635.69
A005940,2024-07-31,0,4002.64
A005940,2024-08-31,0,3748.52
A005940,2024-09-30,0,3812.88
A005940,2024-10-31,0,3345.76
A005940,2024-11-30,0,3393.65
A005940,2024-12-31,0,3568.0
A005940,2025-01-31,0,3578.47
A005940,2025-02-28,0,3186.4
A005940,2025-03-31,0,3568.59
A005940,2025-04-30,0,3895.33
A005940,2025-05-31,0,3720.23
A005940,2025-06-30,0,3730.79
A005940,2025-07-31,0,3845.06
A005940,2025-08-31,0,3760.0
A005940,2025-09-30,0,3575.08
A005940,2025-10-31,0,3883.76
A005940,2025-11-30,0,3620.62
A005940,2025-12-31,0,4029.15
A005941,2024-01-31,0,14757.28
A005941,2024-02-29,0,14515.24
A005941,2024-03-31,0,17298.92
A005941,2024-04-30,0,17138.41
A005941,2024-05-31,0,16135.62
A005941,2024-06-30,0,15497.09
A005941,2024-07-31,0,17182.08
A005941,2024-08-31,0,16057.07
A005941,2024-09-30,0,16285.91
A005941,2024-10-31,0,17315.21
A005941,2024-11-30,0,15364.53
A005941,2024-12-31,0,13553.44
A005941,2025-01-31,0,16418.24
A005941,2025-02-28,0,16771.95
A005941,2025-03-31,0,16049.29
A005941,2025-04-30,0,15612.79
A005941,2025-05-31,0,15318.98
A005941,2025-06-30,0,16657.01
A005941,2025-07-31,0,18115.32
A005941,2025-08-31,0,13432.67
A005941,2025-09-30,0,16128.57
A005941,2025-10-31,0,17175.87
A005941,2025-11-30,0,16335.68
A005941,2025-12-31,0,16038.09
A005942,2025-02-28,0,6241.28
A005942,2025-03-31,0,5325.38
A005942,2025-04-30,0,5980.47
A005942,2025-05-31,0,6796.6
A005942,2025-06-30,0,6533.05
A005942,2025-07-31,0,5624.58
A005942,2025-08-31,0,6547.44
A005942,2025-09-30,0,6733.76
A005942,2025-10-31,0,6326.86
A005942,2025-11-30,0,6465.24
A005942,2025-12-31,0,5639.81
A005943,2024-12-31,0,16303.7
A005943,2025-01-31,0,16692.76
A005943,2025-02-28,0,16366.1
A005943,2025-03-31,0,16730.89
A005943,2025-04-30,0,15426.66
A005943,2025-05-31,0,15552.04
A005943,2025-06-30,0,15285.27
A005943,2025-07-31,0,14390.28
A005943,2025-08-31,0,15548.45
A005943,2025-09-30,0,13195.92
A005943,2025-10-31,0,15071.92
A005943,2025-11-30,0,16559.83
A005943,2025-12-31,0,15138.14
A005944,2024-01-31,0,878.51
A005944,2024-02-29,0,1048.92
A005944,2024-03-31,0,882.67
A005944,2024-04-30,0,900.85
A005944,2024-05-31,0,844.54
A005944,2024-06-30,0,991.44
A005944,2024-07-31,0,871.62
A005944,2024-08-31,0,961.51
A005944,2024-09-30,0,978.06
A005944,2024-10-31,0,964.73
A005944,2024-11-30,0,867.74
A005944,2024-12-31,0,897.66
A005944,2025-01-31,0,878.48
A005944,2025-02-28,0,884.84
A005944,2025-03-31,0,930.61
A005944,2025-04-30,0,935.09
A005944,2025-05-31,0,1061.92
A005944,2025-06-30,0,869.43
A005944,2025-07-31,0,891.81
A005944,2025-08-31,0,936.64
A005944,2025-09-30,0,921.8
A005944,2025-10-31,0,860.93
A005944,2025-11-30,0,852.06
A005944,2025-12-31,0,990.33
A005945,2024-08-31,0,4523.25
A005945,2024-09-30,0,5219.34
A005945,2024-10-31,0,4790.0
A005945,2024-11-30,0,4641.7
A005945,2024-12-31,0,4657.63
A005945,2025-01-31,0,4925.63
A005945,2025-02-28,0,4652.02
A005945,2025-03-31,0,4728.83
A005945,2025-04-30,0,4841.46
A005945,2025-05-31,0,4354.41
A005945,2025-06-30,0,4989.64
A005945,2025-07-31,0,4657.81
A005945,2025-08-31,0,5067.78
A005945,2025-09-30,0,4610.83
A005945,2025-10-31,0,4832.35
A005945,2025-11-30,0,5030.25
A005945,2025-12-31,0,4445.25
A005946,2024-01-31,0,7465.05
A005946,2024-02-29,0,6436.53
A005946,2024-03-31,0,7449.03
A005946,2024-04-30,0,8045.64
A005946,2024-05-31,0,8036.08
A005946,2024-06-30,0,6766.0
A005946,2024-07-31,0,7712.58
A005946,2024-08-31,0,6981.49
A005946,2024-09-30,0,7377.23
A005946,2024-10-31,0,6975.42
A005946,2024-11-30,0,7277.25
A005946,2024-12-31,0,7035.98
A005946,2025-01-31,0,7511.1
A005946,2025-02-28,0,7311.54
A005946,2025-03-31,0,7765.75
A005946,2025-04-30,0,6150.05
A005946,2025-05-31,0,7185.84
A005946,2025-06-30,0,7459.31
A005946,2025-07-31,0,7409.8
A005946,2025-08-31,0,8030.11
A005946,2025-09-30,0,7222.45
A005946,2025-10-31,0,7889.4
A005946,2025-11-30,0,8308.49
A005946,2025-12-31,0,6735.33
A005947,2024-04-30,0,1151.64
A005947,2024-05-31,0,1199.77
A005947,2024-06-30,0,1373.75
A005947,2024-07-31,0,1364.22
A005947,2024-08-31,0,1143.06
A005947,2024-09-30,0,1294.0
A005947,2024-10-31,0,1443.55
A005947,2024-11-30,0,1349.01
A005947,2024-12-31,0,1330.34
A005947,2025-01-31,0,1426.35
A005947,2025-02-28,0,1340.9
A005947,2025-03-31,0,1208.37
A005947,2025-04-30,0,1358.63
A005947,2025-05-31,0,1318.58
A005947,2025-06-30,0,1278.69
A005947,2025-07-31,0,1225.15
A005947,2025-08-31,0,1103.93
A005947,2025-09-30,0,1336.84
A005947,2025-10-31,0,1218.9
A005947,2025-11-30,0,1477.06
A005947,2025-12-31,0,1373.74
A005948,2024-01-31,0,1452.49
A005948,2024-02-29,0,1253.34
A005948,2024-03-31,0,1394.38
A005948,2024-04-30,0,1410.94
A005948,2024-05-31,0,1282.94
A005948,2024-06-30,0,1293.08
A005948,2024-07-31,0,1380.71
A005948,2024-08-31,0,1466.15
A005948,2024-09-30,0,1340.33
A005948,2024-10-31,0,1420.07
A005948,2024-11-30,0,1375.81
A005948,2024-12-31,0,1380.18
A005948,2025-01-31,0,1422.79
A005948,2025-02-28,0,1439.26
A005948,2025-03-31,0,1205.44
A005948,2025-04-30,0,1452.31
A005948,2025-05-31,0,1372.89
A005948,2025-06-30,0,1506.76
A005948,2025-07-31,0,1425.68
A005948,2025-08-31,30,1269.08
A005948,2025-09-30,30,1440.95
A005948,2025-10-31,30,1285.68
A005948,2025-11-30,30,1428.28
A005948,2025-12-31,0,1522.33
A005949,2024-03-31,0,3537.3
A005949,2024-04-30,0,3579.49
A005949,2024-05-31,0,3848.14
A005949,2024-06-30,0,3446.91
A005949,2024-07-31,0,3392.49
A005949,2024-08-31,0,3814.21
A005949,2024-09-30,0,3498.36
A005949,2024-10-31,0,3442.11
A005949,2024-11-30,0,3393.81
A005949,2024-12-31,0,3340.84
A005949,2025-01-31,0,4103.44
A005949,2025-02-28,0,3156.76
A005949,2025-03-31,0,3684.82
A005949,2025-04-30,0,3624.41
A005949,2025-05-31,0,3632.62
A005949,2025-06-30,0,3530.62
A005949,2025-07-31,0,3556.09
A005949,2025-08-31,0,3821.48
A005949,2025-09-30,0,3770.62
A005949,2025-10-31,0,3913.83
A005949,2025-11-30,0,4058.27
A005949,2025-12-31,0,3595.75
A005950,2024-01-31,0,4267.47
A005950,2024-02-29,0,4880.65
A005950,2024-03-31,0,4209.41
A005950,2024-04-30,0,4134.76
A005950,2024-05-31,0,4309.29
A005950,2024-06-30,0,5164.94
A005950,2024-07-31,0,3776.76
A005950,2024-08-31,0,4846.27
A005950,2024-09-30,0,5096.88
A005950,2024-10-31,0,5029.73
A005950,2024-11-30,0,4583.86
A005950,2024-12-31,0,4539.25
A005950,2025-01-31,0,4678.71
A005950,2025-02-28,0,4621.51
A005950,2025-03-31,0,4269.69
A005950,2025-04-30,0,4957.22
A005950,2025-05-31,0,4166.06
A005950,2025-06-30,0,4841.51
A005950,2025-07-31,0,4336.57
A005950,2025-08-31,0,4568.02
A005950,2025-09-30,0,4923.54
A005950,2025-10-31,0,3974.46
A005950,2025-11-30,0,4700.09
A005950,2025-12-31,0,4644.18
A005951,2024-01-31,0,2192.6
A005951,2024-02-29,0,1954.1
A005951,2024-03-31,0,2180.04
A005951,2024-04-30,0,2233.12
A005951,2024-05-31,0,1931.22
A005951,2024-06-30,0,2196.46
A005951,2024-07-31,0,2057.12
A005951,2024-08-31,0,1915.57
A005951,2024-09-30,0,2079.29
A005951,2024-10-31,0,2150.38
A005951,2024-11-30,0,2135.47
A005951,2024-12-31,0,2064.22
A005951,2025-01-31,0,2151.28
A005951,2025-02-28,0,1844.12
A005951,2025-03-31,0,1827.36
A005951,2025-04-30,0,1989.66
A005951,2025-05-31,0,1865.04
A005951,2025-06-30,0,2283.62
A005951,2025-07-31,0,2063.79
A005951,2025-08-31,0,2045.69
A005951,2025-09-30,0,2283.01
A005951,2025-10-31,0,2082.91
A005951,2025-11-30,0,2073.82
A005951,2025-12-31,0,2199.77
A005952,2024-10-31,0,829.23
A005952,2024-11-30,0,904.53
A005952,2024-12-31,0,912.06
A005952,2025-01-31,0,835.85
A005952,2025-02-28,0,825.39
A005952,2025-03-31,0,808.73
A005952,2025-04-30,0,842.12
A005952,2025-05-31,0,848.47
A005952,2025-06-30,30,814.12
A005952,2025-07-31,60,988.57
A005952,2025-08-31,60,765.14
A005952,2025-09-30,90,984.65
A005952,2025-10-31,60,815.61
A005952,2025-11-30,30,855.89
A005952,2025-12-31,30,877.48
A005953,2024-01-31,0,36063.59
A005953,2024-02-29,0,33418.26
A005953,2024-03-31,0,33917.93
A005953,2024-04-30,0,35342.94
A005953,2024-05-31,30,31033.67
A005953,2024-06-30,60,33636.54
A005953,2024-07-31,30,32259.42
A005953,2024-08-31,0,34199.77
A005953,2024-09-30,0,32007.68
A005953,2024-10-31,0,34669.88
A005953,2024-11-30,0,35313.85
A005953,2024-12-31,0,34671.19
A005953,2025-01-31,30,33854.25
A005953,2025-02-28,0,33875.67
A005953,2025-03-31,0,36127.18
A005953,2025-04-30,0,39368.25
A005953,2025-05-31,0,35626.82
A005953,2025-06-30,0,35815.4
A005953,2025-07-31,0,26376.37
A005953,2025-08-31,0,37279.22
A005953,2025-09-30,0,34504.22
A005953,2025-10-31,0,35285.49
A005953,2025-11-30,0,33532.29
A005953,2025-12-31,0,35387.36
A005954,2024-07-31,0,30612.03
A005954,2024-08-31,0,30588.58
A005954,2024-09-30,0,36563.78
A005954,2024-10-31,0,30578.83
A005954,2024-11-30,0,31481.89
A005954,2024-12-31,0,32340.6
A005954,2025-01-31,0,34175.22
A005954,2025-02-28,0,29558.98
A005954,2025-03-31,30,33415.21
A005954,2025-04-30,30,30851.85
A005954,2025-05-31,0,28699.26
A005954,2025-06-30,0,30761.32
A005954,2025-07-31,0,30851.76
A005954,2025-08-31,0,29371.26
A005954,2025-09-30,0,30798.99
A005954,2025-10-31,0,34271.71
A005954,2025-11-30,0,28910.7
A005954,2025-12-31,0,27264.82
A005955,2024-04-30,0,23519.34
A005955,2024-05-31,0,25679.5
A005955,2024-06-30,0,24642.71
A005955,2024-07-31,0,26433.06
A005955,2024-08-31,0,22814.01
A005955,2024-09-30,0,23730.75
A005955,2024-10-31,0,23876.98
A005955,2024-11-30,0,19284.82
A005955,2024-12-31,0,24664.52
A005955,2025-01-31,0,25682.8
A005955,2025-02-28,0,24990.5
A005955,2025-03-31,0,25164.06
A005955,2025-04-30,0,24943.55
A005955,2025-05-31,0,29684.84
A005955,2025-06-30,0,27726.67
A005955,2025-07-31,0,24100.97
A005955,2025-08-31,0,24654.99
A005955,2025-09-30,0,24913.42
A005955,2025-10-31,0,22779.7
A005955,2025-11-30,0,25211.8
A005955,2025-12-31,0,23920.17
A005956,2024-05-31,0,5467.78
A005956,2024-06-30,0,7064.7
A005956,2024-07-31,0,6183.29
A005956,2024-08-31,0,5681.08
A005956,2024-09-30,0,6111.73
A005956,2024-10-31,0,5559.33
A005956,2024-11-30,0,5908.45
A005956,2024-12-31,0,5894.78
A005956,2025-01-31,0,6391.08
A005956,2025-02-28,0,5887.0
A005956,2025-03-31,0,6523.34
A005956,2025-04-30,0,6339.38
A005956,2025-05-31,0,6111.58
A005956,2025-06-30,0,5948.1
A005956,2025-07-31,0,5908.83
A005956,2025-08-31,0,6396.57
A005956,2025-09-30,0,6015.36
A005956,2025-10-31,0,5628.31
A005956,2025-11-30,0,6182.32
A005956,2025-12-31,0,6049.55
A005957,2025-01-31,0,15763.99
A005957,2025-02-28,0,15984.38
A005957,2025-03-31,0,15916.03
A005957,2025-04-30,0,15539.91
A005957,2025-05-31,0,14490.71
A005957,2025-06-30,0,18702.77
A005957,2025-07-31,0,14542.2
A005957,2025-08-31,0,13296.33
A005957,2025-09-30,0,15518.56
A005957,2025-10-31,0,16627.07
A005957,2025-11-30,0,16584.95
A005957,2025-12-31,0,12978.35
A005958,2024-01-31,0,31800.0
A005958,2024-02-29,0,30937.44
A005958,2024-03-31,0,27100.5
A005958,2024-04-30,0,29586.41
A005958,2024-05-31,0,29041.14
A005958,2024-06-30,0,29454.26
A005958,2024-07-31,0,28726.72
A005958,2024-08-31,0,31383.96
A005958,2024-09-30,0,32274.66
A005958,2024-10-31,0,30245.2
A005958,2024-11-30,0,31698.85
A005958,2024-12-31,0,29398.05
A005958,2025-01-31,0,30726.24
A005958,2025-02-28,0,27743.39
A005958,2025-03-31,0,32252.62
A005958,2025-04-30,0,27170.7
A005958,2025-05-31,0,27243.97
A005958,2025-06-30,0,24820.71
A005958,2025-07-31,0,31786.38
A005958,2025-08-31,0,30433.37
A005958,2025-09-30,0,28527.48
A005958,2025-10-31,0,28708.16
A005958,2025-11-30,0,28351.89
A005958,2025-12-31,0,25292.24
A005959,2024-01-31,0,2253.09
A005959,2024-02-29,0,1963.16
A005959,2024-03-31,0,2294.38
A005959,2024-04-30,0,2056.6
A005959,2024-05-31,0,2408.9
A005959,2024-06-30,0,2254.57
A005959,2024-07-31,0,1969.69
A005959,2024-08-31,0,2192.47
A005959,2024-09-30,0,2249.45
A005959,2024-10-31,0,2172.82
A005959,2024-11-30,0,2207.48
A005959,2024-12-31,0,2204.52
A005959,2025-01-31,0,2054.48
A005959,2025-02-28,0,2395.13
A005959,2025-03-31,0,2235.4
A005959,2025-04-30,0,2517.49
A005959,2025-05-31,0,2531.27
A005959,2025-06-30,0,2611.54
A005959,2025-07-31,0,2126.82
A005959,2025-08-31,0,2153.11
A005959,2025-09-30,0,2239.07
A005959,2025-10-31,0,2157.75
A005959,2025-11-30,0,2368.59
A005959,2025-12-31,0,2611.24
A005960,2024-01-31,0,2994.84
A005960,2024-02-29,0,3149.4
A005960,2024-03-31,0,3590.05
A005960,2024-04-30,0,3239.36
A005960,2024-05-31,0,3637.67
A005960,2024-06-30,0,3038.33
A005960,2024-07-31,0,3312.47
A005960,2024-08-31,0,2923.03
A005960,2024-09-30,0,3557.45
A005960,2024-10-31,0,2989.5
A005960,2024-11-30,0,3493.71
A005960,2024-12-31,0,3088.59
A005960,2025-01-31,0,2893.59
A005960,2025-02-28,0,3088.23
A005960,2025-03-31,0,2973.22
A005960,2025-04-30,0,3325.41
A005960,2025-05-31,0,3229.59
A005960,2025-06-30,0,3453.26
A005960,2025-07-31,0,3366.1
A005960,2025-08-31,0,3182.96
A005960,2025-09-30,0,3371.02
A005960,2025-10-31,0,3505.17
A005960,2025-11-30,0,3568.33
A005960,2025-12-31,0,3479.3
A005961,2024-09-30,0,5209.3
A005961,2024-10-31,0,5453.26
A005961,2024-11-30,0,5658.49
A005961,2024-12-31,0,5208.98
A005961,2025-01-31,0,5794.4
A005961,2025-02-28,0,5215.58
A005961,2025-03-31,0,5270.38
A005961,2025-04-30,30,5436.56
A005961,2025-05-31,30,5411.87
A005961,2025-06-30,60,5733.57
A005961,2025-07-31,30,5416.76
