entity_id,customer_record_id
E02756,C003496
E02757,C003497
E02758,C003498
E02758,C003499
E02759,C003500
E02760,C003501
E02761,C003502
E02761,C003503
E02762,C003504
E02763,C003505
E02764,C003506
E02765,C003507
E02766,C003508
E02767,C003509
E02767,C003510
E02768,C003511
E02768,C003512
E02769,C003513
E02770,C003514
E02771,C003515
E02772,C003516
E02773,C003517
E02774,C003518
E02775,C003519
E02776,C003520
E02777,C003521
E02778,C003522
E02779,C003523
E02780,C003524
E02781,C003525
E02781,C003526
E02782,C003527
E02782,C003528
E02782,C003529
E02783,C003530
E02784,C003531
E02785,C003532
E02786,C003533
E02787,C003534
E02788,C003535
E02789,C003536
E02790,C003537
E02790,C003538
E02791,C003539
E02792,C003540
E02793,C003541
E02794,C003542
E02794,C003543
E02795,C003544
E02796,C003545
E02797,C003546
E02798,C003547
E02799,C003548
E02800,C003549
E02800,C003550
E02801,C003551
E02802,C003552
E02802,C003553
E02803,C003554
E02804,C003555
E02805,C003556
E02806,C003557
E02806,C003558
E02806,C003559
E02807,C003560
E02808,C003561
E02808,C003562
E02809,C003563
E02810,C003564
E02811,C003565
E02812,C003566
E02813,C003567
E02814,C003568
E02815,C003569
E02816,C003570
E02816,C003571
E02817,C003572
E02817,C003573
E02818,C003574
E02818,C003575
E02819,C003576
E02820,C003577
E02821,C003578
E02821,C003579
E02822,C003580
E02823,C003581
E02824,C003582
E02824,C003583
E02825,C003584
E02825,C003585
E02826,C003586
E02827,C003587
E02828,C003588
E02829,C003589
E02830,C003590
E02831,C003591
E02832,C003592
E02833,C003593
E02834,C003594
E02834,C003595
E02835,C003596
E02836,C003597
E02837,C003598
E02837,C003599
E02838,C003600
E02838,C003601
E02839,C003602
E02839,C003603
E02840,C003604
E02841,C003605
E02842,C003606
E02843,C003607
E02843,C003608
E02844,C003609
E02844,C003610
E02845,C003611
E02846,C003612
E02847,C003613
E02848,C003614
E02849,C003615
E02849,C003616
E02850,C003617
E02851,C003618
E02851,C003619
E02852,C003620
E02853,C003621
E02853,C003622
E02854,C003623
E02855,C003624
E02856,C003625
E02856,C003626
E02857,C003627
E02858,C003628
E02858,C003629
E02859,C003630
E02860,C003631
E02861,C003632
E02862,C003633
E02863,C003634
E02864,C003635
E02865,C003636
E02866,C003637
E02866,C003638
E02867,C003639
E02868,C003640
E02869,C003641
E02869,C003642
E02870,C003643
E02871,C003644
E02871,C003645
E02872,C003646
E02873,C003647
E02874,C003648
E02875,C003649
E02876,C003650
E02876,C003651
E02877,C003652
E02877,C003653
E02878,C003654
E02879,C003655
E02880,C003656
E02881,C003657
E02881,C003658
E02882,C003659
E02883,C003660
E02884,C003661
E02885,C003662
E02886,C003663
E02886,C003664
E02887,C003665
E02887,C003666
E02888,C003667
E02888,C003668
E02889,C003669
E02889,C003670
E02890,C003671
E02891,C003672
E02892,C003673
E02893,C003674
E02894,C003675
E02895,C003676
E02896,C003677
E02897,C003678
E02898,C003679
E02899,C003680
E02900,C003681
E02900,C003682
E02901,C003683
E02901,C003684
E02902,C003685
E02903,C003686
E02903,C003687
E02904,C003688
E02904,C003689
E02905,C003690
E02905,C003691
E02906,C003692
E02907,C003693
E02908,C003694
E02909,C003695
E02909,C003696
E02910,C003697
E02910,C003698
E02911,C003699
E02912,C003700
E02913,C003701
E02914,C003702
E02914,C003703
E02915,C003704
E02915,C003705
E02915,C003706
E02916,C003707
E02916,C003708
E02917,C003709
E02918,C003710
E02919,C003711
E02920,C003712
E02921,C003713
E02922,C003714
E02923,C003715
E02923,C003716
E02924,C003717
E02925,C003718
E02926,C003719
E02927,C003720
E02928,C003721
E02929,C003722
E02930,C003723
E02931,C003724
E02932,C003725
E02933,C003726
E02934,C003727
E02934,C003728
E02935,C003729
E02936,C003730
E02937,C003731
E02937,C003732
E02938,C003733
E02939,C003734
E02940,C003735
E02940,C003736
E02941,C003737
E02942,C003738
E02943,C003739
E02944,C003740
E02945,C003741
E02946,C003742
E02947,C003743
E02948,C003744
E02949,C003745
E02950,C003746
E02951,C003747
E02952,C003748
E02953,C003749
E02954,C003750
E02955,C003751
E02956,C003752
E02956,C003753
E02957,C003754
E02957,C003755
E02958,C003756
E02958,C003757
E02959,C003758
E02960,C003759
E02960,C003760
E02961,C003761
E02962,C003762
E02963,C003763
E02964,C003764
E02965,C003765
E02966,C003766
E02966,C003767
E02967,C003768
E02967,C003769
E02968,C003770
E02969,C003771
E02970,C003772
E02970,C003773
E02971,C003774
E02972,C003775
E02973,C003776
E02973,C003777
E02974,C003778
E02975,C003779
E02976,C003780
E02977,C003781
E02977,C003782
E02978,C003783
E02978,C003784
E02979,C003785
E02980,C003786
E02981,C003787
E02981,C003788
E02982,C003789
E02983,C003790
E02983,C003791
E02984,C003792
E02985,C003793
E02986,C003794
E02986,C003795
E02986,C003796
E02987,C003797
E02988,C003798
E02988,C003799
E02989,C003800
E02990,C003801
E02990,C003802
E02991,C003803
E02991,C003804
E02992,C003805
E02993,C003806
E02993,C003807
E02994,C003808
E02995,C003809
E02996,C003810
E02996,C003811
E02997,C003812
E02997,C003813
E02998,C003814
E02998,C003815
E02999,C003816
E03000,C003817
E03001,C003818
E03002,C003819
E03002,C003820
E03003,C003821
E03003,C003822
E03004,C003823
E03005,C003824
E03006,C003825
E03007,C003826
E03008,C003827
E03009,C003828
E03010,C003829
E03011,C003830
E03012,C003831
E03013,C003832
E03014,C003833
E03015,C003834
E03015,C003835
E03016,C003836
E03016,C003837
E03017,C003838
E03018,C003839
E03019,C003840
E03020,C003841
E03020,C003842
E03021,C003843
E03021,C003844
E03021,C003845
E03022,C003846
E03023,C003847
E03023,C003848
E03024,C003849
E03024,C003850
E03025,C003851
E03026,C003852
E03027,C003853
E03028,C003854
E03029,C003855
E03030,C003856
E03031,C003857
E03032,C003858
E03033,C003859
E03034,C003860
E03034,C003861
E03035,C003862
E03035,C003863
E03036,C003864
E03037,C003865
E03038,C003866
E03039,C003867
E03040,C003868
E03041,C003869
E03042,C003870
E03043,C003871
E03044,C003872
E03044,C003873
E03045,C003874
E03046,C003875
E03047,C003876
E03047,C003877
E03048,C003878
E03048,C003879
E03049,C003880
E03050,C003881
E03051,C003882
E03052,C003883
E03053,C003884
E03054,C003885
E03055,C003886
E03056,C003887
E03057,C003888
E03057,C003889
E03058,C003890
E03058,C003891
E03059,C003892
E03059,C003893
E03060,C003894
E03061,C003895
E03062,C003896
E03063,C003897
E03064,C003898
E03065,C003899
E03066,C003900
E03067,C003901
E03068,C003902
E03068,C003903
E03069,C003904
E03070,C003905
E03071,C003906
E03072,C003907
E03073,C003908
E03073,C003909
E03074,C003910
E03075,C003911
E03076,C003912
E03077,C003913
E03077,C003914
E03078,C003915
E03079,C003916
E03080,C003917
E03081,C003918
E03082,C003919
E03083,C003920
E03083,C003921
E03084,C003922
E03085,C003923
E03086,C003924
E03087,C003925
E03088,C003926
E03089,C003927
E03090,C003928
E03091,C003929
E03092,C003930
E03093,C003931
E03094,C003932
E03094,C003933
E03095,C003934
E03096,C003935
E03097,C003936
E03097,C003937
E03098,C003938
E03098,C003939
E03099,C003940
E03100,C003941
E03101,C003942
E03102,C003943
E03103,C003944
E03103,C003945
E03104,C003946
E03105,C003947
E03105,C003948
E03106,C003949
E03107,C003950
E03107,C003951
E03108,C003952
E03109,C003953
E03110,C003954
E03111,C003955
E03112,C003956
E03113,C003957
E03114,C003958
E03114,C003959
E03115,C003960
E03116,C003961
E03117,C003962
E03118,C003963
E03119,C003964
E03120,C003965
E03120,C003966
E03121,C003967
E03122,C003968
E03123,C003969
E03124,C003970
E03125,C003971
E03125,C003972
E03126,C003973
E03126,C003974
E03127,C003975
E03128,C003976
E03128,C003977
E03129,C003978
E03130,C003979
E03130,C003980
E03131,C003981
E03132,C003982
E03133,C003983
E03133,C003984
E03134,C003985
E03135,C003986
E03136,C003987
E03137,C003988
E03138,C003989
E03138,C003990
E03139,C003991
E03139,C003992
E03140,C003993
E03140,C003994
E03140,C003995
E03141,C003996
E03142,C003997
E03143,C003998
E03144,C003999
E03145,C004000
E03146,C004001
E03146,C004002
E03147,C004003
E03148,C004004
E03149,C004005
E03149,C004006
E03150,C004007
E03151,C004008
E03152,C004009
E03153,C004010
E03153,C004011
E03154,C004012
E03155,C004013
E03156,C004014
E03156,C004015
E03157,C004016
E03158,C004017
E03159,C004018
E03160,C004019
E03160,C004020
E03161,C004021
E03162,C004022
E03162,C004023
E03163,C004024
E03164,C004025
E03165,C004026
E03165,C004027
E03166,C004028
E03167,C004029
E03167,C004030
E03168,C004031
E03169,C004032
E03170,C004033
E03171,C004034
E03171,C004035
E03171,C004036
E03172,C004037
E03172,C004038
E03173,C004039
E03174,C004040
E03175,C004041
E03176,C004042
E03177,C004043
E03178,C004044
E03179,C004045
E03180,C004046
E03181,C004047
E03181,C004048
E03182,C004049
E03183,C004050
E03184,C004051
E03185,C004052
E03185,C004053
E03186,C004054
E03187,C004055
E03188,C004056
E03189,C004057
E03190,C004058
E03190,C004059
E03191,C004060
E03192,C004061
E03193,C004062
E03194,C004063
E03195,C004064
E03196,C004065
E03196,C004066
E03197,C004067
E03198,C004068
E03199,C004069
E03200,C004070
E03200,C004071
E03201,C004072
E03202,C004073
E03203,C004074
E03204,C004075
E03204,C004076
E03205,C004077
E03206,C004078
E03207,C004079
E03208,C004080
E03209,C004081
E03209,C004082
E03210,C004083
E03211,C004084
E03212,C004085
E03213,C004086
E03213,C004087
E03214,C004088
E03215,C004089
E03216,C004090
E03216,C004091
E03217,C004092
E03218,C004093
E03219,C004094
E03220,C004095
E03221,C004096
E03222,C004097
E03223,C004098
E03223,C004099
E03224,C004100
E03225,C004101
E03225,C004102
E03226,C004103
E03227,C004104
E03227,C004105
E03228,C004106
E03229,C004107
E03230,C004108
E03231,C004109
E03231,C004110
E03231,C004111
E03232,C004112
E03232,C004113
E03233,C004114
E03234,C004115
E03235,C004116
E03235,C004117
E03236,C004118
E03236,C004119
E03237,C004120
E03237,C004121
E03238,C004122
E03239,C004123
E03240,C004124
E03241,C004125
E03241,C004126
E03242,C004127
E03243,C004128
E03243,C004129
E03244,C004130
E03245,C004131
E03246,C004132
E03247,C004133
E03248,C004134
E03249,C004135
E03250,C004136
E03251,C004137
E03251,C004138
E03252,C004139
E03253,C004140
E03254,C004141
E03255,C004142
E03256,C004143
E03257,C004144
E03258,C004145
E03259,C004146
E03260,C004147
E03261,C004148
E03262,C004149
E03263,C004150
E03264,C004151
E03265,C004152
E03266,C004153
E03267,C004154
E03267,C004155
E03268,C004156
E03269,C004157
E03270,C004158
E03271,C004159
E03272,C004160
E03273,C004161
E03274,C004162
E03275,C004163
E03275,C004164
E03276,C004165
E03277,C004166
E03278,C004167
E03279,C004168
E03280,C004169
E03280,C004170
E03281,C004171
E03282,C004172
E03283,C004173
E03283,C004174
E03284,C004175
E03285,C004176
E03286,C004177
E03286,C004178
E03287,C004179
E03288,C004180
E03289,C004181
E03290,C004182
E03291,C004183
E03291,C004184
E03292,C004185
E03293,C004186
E03294,C004187
E03294,C004188
E03295,C004189
E03296,C004190
E03297,C004191
E03298,C004192
E03299,C004193
E03300,C004194
E03301,C004195
E03302,C004196
E03303,C004197
E03304,C004198
E03304,C004199
E03305,C004200
E03306,C004201
E03307,C004202
E03308,C004203
E03309,C004204
E03310,C004205
E03311,C004206
E03311,C004207
E03312,C004208
E03313,C004209
E03314,C004210
E03315,C004211
E03315,C004212
E03316,C004213
E03317,C004214
E03318,C004215
E03319,C004216
E03320,C004217
E03320,C004218
E03321,C004219
E03322,C004220
E03322,C004221
E03323,C004222
E03323,C004223
E03324,C004224
E03324,C004225
E03325,C004226
E03326,C004227
E03327,C004228
E03328,C004229
E03329,C004230
E03330,C004231
E03331,C004232
E03332,C004233
E03333,C004234
E03333,C004235
E03334,C004236
E03335,C004237
E03336,C004238
E03337,C004239
E03337,C004240
E03338,C004241
E03339,C004242
E03340,C004243
E03341,C004244
E03342,C004245
E03342,C004246
E03343,C004247
E03344,C004248
E03345,C004249
E03345,C004250
E03346,C004251
E03347,C004252
E03348,C004253
E03348,C004254
E03349,C004255
E03350,C004256
E03351,C004257
E03352,C004258
E03352,C004259
E03353,C004260
E03354,C004261
E03355,C004262
E03355,C004263
E03356,C004264
E03357,C004265
E03358,C004266
E03358,C004267
E03359,C004268
E03360,C004269
E03361,C004270
E03362,C004271
E03362,C004272
E03363,C004273
E03364,C004274
E03365,C004275
E03366,C004276
E03367,C004277
E03368,C004278
E03368,C004279
E03369,C004280
E03370,C004281
E03370,C004282
E03371,C004283
E03372,C004284
E03373,C004285
E03374,C004286
E03374,C004287
E03375,C004288
E03376,C004289
E03377,C004290
E03378,C004291
E03378,C004292
E03379,C004293
E03380,C004294
E03381,C004295
E03382,C004296
E03383,C004297
E03383,C004298
E03384,C004299
E03384,C004300
E03385,C004301
E03386,C004302
E03386,C004303
E03387,C004304
E03388,C004305
E03389,C004306
E03390,C004307
E03390,C004308
E03391,C004309
E03391,C004310
E03392,C004311
E03392,C004312
E03393,C004313
E03394,C004314
E03394,C004315
E03395,C004316
E03395,C004317
E03396,C004318
E03397,C004319
E03398,C004320
E03399,C004321
E03399,C004322
E03400,C004323
E03401,C004324
E03401,C004325
E03402,C004326
E03403,C004327
E03404,C004328
E03405,C004329
E03405,C004330
E03406,C004331
E03406,C004332
E03407,C004333
E03408,C004334
E03409,C004335
E03409,C004336
E03410,C004337
E03411,C004338
E03411,C004339
E03412,C004340
E03412,C004341
E03413,C004342
E03414,C004343
E03415,C004344
E03416,C004345
E03417,C004346
E03418,C004347
E03419,C004348
E03420,C004349
E03420,C004350
E03421,C004351
E03422,C004352
E03423,C004353
E03424,C004354
E03425,C004355
E03425,C004356
E03426,C004357
E03427,C004358
E03427,C004359
E03428,C004360
E03429,C004361
E03430,C004362
E03431,C004363
E03432,C004364
E03433,C004365
E03434,C004366
E03435,C004367
E03436,C004368
E03437,C004369
E03437,C004370
E03438,C004371
E03439,C004372
E03440,C004373
E03441,C004374
E03442,C004375
E03443,C004376
E03444,C004377
E03445,C004378
E03445,C004379
E03446,C004380
E03447,C004381
E03448,C004382
E03448,C004383
E03449,C004384
E03450,C004385
E03450,C004386
E03451,C004387
E03452,C004388
E03452,C004389
E03453,C004390
E03454,C004391
E03455,C004392
E03456,C004393
E03457,C004394
E03458,C004395
E03459,C004396
E03460,C004397
E03461,C004398
E03462,C004399
E03462,C004400
E03463,C004401
E03464,C004402
E03464,C004403
E03465,C004404
E03465,C004405
E03466,C004406
E03467,C004407
E03468,C004408
E03469,C004409
E03470,C004410
E03471,C004411
E03472,C004412
E03472,C004413
E03473,C004414
E03474,C004415
E03474,C004416
E03475,C004417
E03476,C004418
E03477,C004419
E03478,C004420
E03479,C004421
E03480,C004422
E03481,C004423
E03482,C004424
E03483,C004425
E03484,C004426
E03485,C004427
E03486,C004428
E03487,C004429
E03488,C004430
E03488,C004431
E03489,C004432
E03489,C004433
E03490,C004434
E03491,C004435
E03492,C004436
E03492,C004437
E03493,C004438
E03494,C004439
E03495,C004440
E03495,C004441
E03496,C004442
E03497,C004443
E03498,C004444
E03499,C004445
E03500,C004446
